ch_1_SPECTRO_GRAPH;ch_1_SPECTRO;1
431833;97;9.84886
432167;142;11.9164
432500;129;11.3578
432833;108;10.3923
433167;145;12.0416
433500;130;11.4018
433833;98;9.89949
434167;139;11.7898
434500;82;9.05539
434833;142;11.9164
435167;134;11.5758
435500;89;9.43398
435833;127;11.2694
436167;97;9.84886
436500;137;11.7047
436833;124;11.1355
437167;79;8.88819
437500;142;11.9164
437833;72;8.48528
438167;120;10.9545
438500;126;11.225
438833;73;8.544
439167;130;11.4018
439500;67;8.18535
439833;113;10.6301
440167;119;10.9087
440500;82;9.05539
440833;137;11.7047
441167;93;9.64365
441500;120;10.9545
441833;129;11.3578
442167;102;10.0995
442500;112;10.583
442833;85;9.21954
443167;112;10.583
443500;141;11.8743
443833;82;9.05539
444167;108;10.3923
444500;85;9.21954
444833;107;10.3441
445167;128;11.3137
445500;87;9.32738
445833;122;11.0454
446167;77;8.77496
446500;115;10.7238
446833;104;10.198
447167;74;8.60233
447500;119;10.9087
447833;75;8.66025
448167;141;11.8743
448500;118;10.8628
448833;76;8.7178
449167;123;11.0905
449500;120;10.9545
449833;71;8.42615
450167;95;9.74679
450500;84;9.16515
450833;135;11.619
451167;107;10.3441
451500;74;8.60233
451833;109;10.4403
452167;85;9.21954
452500;90;9.48683
452833;96;9.79796
453167;79;8.88819
453500;112;10.583
453833;89;9.43398
454167;100;10
454500;125;11.1803
454833;86;9.27362
455167;123;11.0905
455500;82;9.05539
455833;111;10.5357
456167;129;11.3578
456500;68;8.24621
456833;99;9.94987
457167;78;8.83176
457500;112;10.583
457833;103;10.1489
458167;74;8.60233
458500;112;10.583
458833;66;8.12404
459167;110;10.4881
459500;113;10.6301
459833;62;7.87401
460167;90;9.48683
460500;70;8.3666
460833;105;10.247
461167;97;9.84886
461500;83;9.11043
461833;114;10.6771
462167;64;8
462500;109;10.4403
462833;120;10.9545
463167;71;8.42615
463500;90;9.48683
463833;90;9.48683
464167;101;10.0499
464500;96;9.79796
464833;71;8.42615
465167;101;10.0499
465500;98;9.89949
465833;83;9.11043
466167;113;10.6301
466500;60;7.74597
466833;100;10
467167;102;10.0995
467500;68;8.24621
467833;89;9.43398
468167;69;8.30662
468500;107;10.3441
468833;88;9.38083
469167;70;8.3666
469500;112;10.583
469833;62;7.87401
470167;100;10
470500;94;9.69536
470833;64;8
471167;103;10.1489
471500;54;7.34847
471833;108;10.3923
472167;99;9.94987
472500;73;8.544
472833;104;10.198
473167;71;8.42615
473500;93;9.64365
473833;109;10.4403
474167;86;9.27362
474500;107;10.3441
474833;72;8.48528
475167;105;10.247
475500;99;9.94987
475833;48;6.9282
476167;124;11.1355
476500;79;8.88819
476833;91;9.53939
477167;91;9.53939
477500;69;8.30662
477833;98;9.89949
478167;58;7.61577
478500;104;10.198
478833;105;10.247
479167;58;7.61577
479500;87;9.32738
479833;60;7.74597
480167;111;10.5357
480500;101;10.0499
480833;62;7.87401
481167;81;9
481500;91;9.53939
481833;52;7.2111
482167;84;9.16515
482500;52;7.2111
482833;80;8.94427
483167;89;9.43398
483500;54;7.34847
483833;89;9.43398
484167;61;7.81025
484500;110;10.4881
484833;95;9.74679
485167;67;8.18535
485500;91;9.53939
485833;47;6.85565
486167;90;9.48683
486500;90;9.48683
486833;49;7
487167;93;9.64365
487500;65;8.06226
487833;77;8.77496
488167;116;10.7703
488500;56;7.48331
488833;99;9.94987
489167;46;6.78233
489500;92;9.59166
489833;83;9.11043
490167;55;7.4162
490500;89;9.43398
490833;62;7.87401
491167;93;9.64365
491500;85;9.21954
491833;48;6.9282
492167;81;9
492500;58;7.61577
492833;92;9.59166
493167;87;9.32738
493500;45;6.7082
493833;92;9.59166
494167;66;8.12404
494500;78;8.83176
494833;68;8.24621
495167;52;7.2111
495500;66;8.12404
495833;55;7.4162
496167;89;9.43398
496500;67;8.18535
496833;55;7.4162
497167;69;8.30662
497500;73;8.544
497833;50;7.07107
498167;74;8.60233
498500;67;8.18535
498833;81;9
499167;73;8.544
499500;54;7.34847
499833;68;8.24621
500167;37;6.08276
500500;90;9.48683
500833;85;9.21954
501167;46;6.78233
501500;73;8.544
501833;48;6.9282
502167;64;8
502500;83;9.11043
502833;52;7.2111
503167;55;7.4162
503500;48;6.9282
503833;76;8.7178
504167;75;8.66025
504500;45;6.7082
504833;82;9.05539
505167;58;7.61577
505500;70;8.3666
505833;68;8.24621
506167;45;6.7082
506500;63;7.93725
506833;57;7.54983
507167;82;9.05539
507500;69;8.30662
507833;38;6.16441
508167;68;8.24621
508500;54;7.34847
508833;60;7.74597
509167;77;8.77496
509500;55;7.4162
509833;69;8.30662
510167;50;7.07107
510500;69;8.30662
510833;66;8.12404
511167;36;6
511500;70;8.3666
511833;67;8.18535
512167;77;8.77496
512500;50;7.07107
512833;46;6.78233
513167;65;8.06226
513500;58;7.61577
513833;51;7.14143
514167;54;7.34847
514500;40;6.32456
514833;65;8.06226
515167;66;8.12404
515500;55;7.4162
515833;57;7.54983
516167;37;6.08276
516500;60;7.74597
516833;55;7.4162
517167;36;6
517500;63;7.93725
517833;36;6
518167;63;7.93725
518500;62;7.87401
518833;38;6.16441
519167;59;7.68115
519500;42;6.48074
519833;52;7.2111
520167;70;8.3666
520500;43;6.55744
520833;63;7.93725
521167;40;6.32456
521500;57;7.54983
521833;59;7.68115
522167;44;6.63325
522500;61;7.81025
522833;24;4.89898
523167;63;7.93725
523500;60;7.74597
523833;33;5.74456
524167;56;7.48331
524500;38;6.16441
524833;58;7.61577
525167;48;6.9282
525500;38;6.16441
525833;61;7.81025
526167;28;5.2915
526500;52;7.2111
526833;72;8.48528
527167;43;6.55744
527500;63;7.93725
527833;35;5.91608
528167;63;7.93725
528500;54;7.34847
528833;35;5.91608
529167;54;7.34847
529500;60;7.74597
529833;44;6.63325
530167;45;6.7082
530500;40;6.32456
530833;36;6
531167;52;7.2111
531500;37;6.08276
531833;60;7.74597
532167;37;6.08276
532500;61;7.81025
532833;42;6.48074
533167;40;6.32456
533500;53;7.28011
533833;42;6.48074
534167;50;7.07107
534500;63;7.93725
534833;32;5.65685
535167;69;8.30662
535500;26;5.09902
535833;55;7.4162
536167;52;7.2111
536500;34;5.83095
536833;57;7.54983
537167;32;5.65685
537500;54;7.34847
537833;39;6.245
538167;51;7.14143
538500;65;8.06226
538833;32;5.65685
539167;58;7.61577
539500;40;6.32456
539833;35;5.91608
540167;55;7.4162
540500;39;6.245
540833;39;6.245
541167;50;7.07107
541500;31;5.56776
541833;42;6.48074
542167;25;5
542500;49;7
542833;42;6.48074
543167;42;6.48074
543500;48;6.9282
543833;23;4.79583
544167;54;7.34847
544500;36;6
544833;30;5.47723
545167;35;5.91608
545500;46;6.78233
545833;36;6
546167;57;7.54983
546500;31;5.56776
546833;51;7.14143
547167;34;5.83095
547500;24;4.89898
547833;42;6.48074
548167;35;5.91608
548500;43;6.55744
548833;49;7
549167;30;5.47723
549500;44;6.63325
549833;25;5
550167;59;7.68115
550500;44;6.63325
550833;33;5.74456
551167;49;7
551500;29;5.38516
551833;50;7.07107
552167;45;6.7082
552500;32;5.65685
552833;30;5.47723
553167;37;6.08276
553500;36;6
553833;41;6.40312
554167;30;5.47723
554500;50;7.07107
554833;28;5.2915
555167;50;7.07107
555500;42;6.48074
555833;19;4.3589
556167;41;6.40312
556500;27;5.19615
556833;40;6.32456
557167;51;7.14143
557500;24;4.89898
557833;40;6.32456
558167;31;5.56776
558500;50;7.07107
558833;39;6.245
559167;23;4.79583
559500;47;6.85565
559833;36;6
560167;42;6.48074
560500;32;5.65685
560833;36;6
561167;48;6.9282
561500;50;7.07107
561833;24;4.89898
562167;45;6.7082
562500;26;5.09902
562833;37;6.08276
563167;36;6
563500;32;5.65685
563833;42;6.48074
564167;23;4.79583
564500;43;6.55744
564833;38;6.16441
565167;33;5.74456
565500;45;6.7082
565833;25;5
566167;55;7.4162
566500;45;6.7082
566833;24;4.89898
567167;33;5.74456
567500;27;5.19615
567833;45;6.7082
568167;48;6.9282
568500;33;5.74456
568833;36;6
569167;24;4.89898
569500;36;6
569833;30;5.47723
570167;28;5.2915
570500;43;6.55744
570833;25;5
571167;40;6.32456
571500;52;7.2111
571833;24;4.89898
572167;35;5.91608
572500;32;5.65685
572833;39;6.245
573167;41;6.40312
573500;30;5.47723
573833;38;6.16441
574167;24;4.89898
574500;40;6.32456
574833;35;5.91608
575167;31;5.56776
575500;40;6.32456
575833;33;5.74456
576167;42;6.48074
576500;40;6.32456
576833;32;5.65685
577167;42;6.48074
577500;41;6.40312
577833;22;4.69042
578167;35;5.91608
578500;18;4.24264
578833;34;5.83095
579167;34;5.83095
579500;16;4
579833;36;6
580167;20;4.47214
580500;34;5.83095
580833;31;5.56776
581167;24;4.89898
581500;32;5.65685
581833;20;4.47214
582167;37;6.08276
582500;31;5.56776
582833;17;4.12311
583167;39;6.245
583500;21;4.58258
583833;34;5.83095
584167;37;6.08276
584500;25;5
584833;32;5.65685
585167;26;5.09902
585500;39;6.245
585833;34;5.83095
586167;26;5.09902
586500;41;6.40312
586833;26;5.09902
587167;38;6.16441
587500;38;6.16441
587833;15;3.87298
588167;32;5.65685
588500;24;4.89898
588833;37;6.08276
589167;34;5.83095
589500;19;4.3589
589833;28;5.2915
590167;14;3.74166
590500;37;6.08276
590833;32;5.65685
591167;24;4.89898
591500;25;5
591833;35;5.91608
592167;44;6.63325
592500;31;5.56776
592833;27;5.19615
593167;33;5.74456
593500;37;6.08276
593833;26;5.09902
594167;33;5.74456
594500;18;4.24264
594833;47;6.85565
595167;34;5.83095
595500;22;4.69042
595833;32;5.65685
596167;29;5.38516
596500;39;6.245
596833;37;6.08276
597167;25;5
597500;35;5.91608
597833;28;5.2915
598167;41;6.40312
598500;35;5.91608
598833;14;3.74166
599167;29;5.38516
599500;26;5.09902
599833;45;6.7082
600167;35;5.91608
600500;15;3.87298
600833;44;6.63325
601167;19;4.3589
601500;38;6.16441
601833;37;6.08276
602167;24;4.89898
602500;28;5.2915
602833;25;5
603167;34;5.83095
603500;39;6.245
603833;26;5.09902
604167;28;5.2915
604500;19;4.3589
604833;23;4.79583
605167;25;5
605500;23;4.79583
605833;38;6.16441
606167;32;5.65685
606500;34;5.83095
606833;36;6
607167;25;5
607500;30;5.47723
607833;18;4.24264
608167;28;5.2915
608500;45;6.7082
608833;34;5.83095
609167;38;6.16441
609500;35;5.91608
609833;17;4.12311
610167;39;6.245
610500;31;5.56776
610833;38;6.16441
611167;26;5.09902
611500;15;3.87298
611833;26;5.09902
612167;25;5
612500;29;5.38516
612833;27;5.19615
613167;21;4.58258
613500;22;4.69042
613833;22;4.69042
614167;28;5.2915
614500;29;5.38516
614833;15;3.87298
615167;35;5.91608
615500;17;4.12311
615833;32;5.65685
616167;32;5.65685
616500;9;3
616833;39;6.245
617167;22;4.69042
617500;30;5.47723
617833;25;5
618167;18;4.24264
618500;25;5
618833;17;4.12311
619167;24;4.89898
619500;31;5.56776
619833;28;5.2915
620167;37;6.08276
620500;17;4.12311
620833;37;6.08276
621167;28;5.2915
621500;20;4.47214
621833;29;5.38516
622167;20;4.47214
622500;27;5.19615
622833;30;5.47723
623167;11;3.31662
623500;33;5.74456
623833;17;4.12311
624167;27;5.19615
624500;23;4.79583
624833;15;3.87298
625167;29;5.38516
625500;23;4.79583
625833;11;3.31662
626167;33;5.74456
626500;18;4.24264
626833;24;4.89898
627167;35;5.91608
627500;19;4.3589
627833;29;5.38516
628167;15;3.87298
628500;24;4.89898
628833;21;4.58258
629167;13;3.60555
629500;32;5.65685
629833;19;4.3589
630167;24;4.89898
630500;22;4.69042
630833;13;3.60555
631167;21;4.58258
631500;18;4.24264
631833;26;5.09902
632167;21;4.58258
632500;26;5.09902
632833;29;5.38516
633167;16;4
633500;33;5.74456
633833;25;5
634167;14;3.74166
634500;23;4.79583
634833;30;5.47723
635167;23;4.79583
635500;25;5
635833;27;5.19615
636167;25;5
636500;10;3.16228
636833;29;5.38516
637167;23;4.79583
637500;18;4.24264
637833;26;5.09902
638167;17;4.12311
638500;26;5.09902
638833;22;4.69042
639167;15;3.87298
639500;23;4.79583
639833;14;3.74166
640167;22;4.69042
640500;23;4.79583
640833;16;4
641167;24;4.89898
641500;34;5.83095
641833;12;3.4641
642167;29;5.38516
642500;16;4
642833;25;5
643167;33;5.74456
643500;19;4.3589
643833;27;5.19615
644167;16;4
644500;33;5.74456
644833;31;5.56776
645167;15;3.87298
645500;28;5.2915
645833;14;3.74166
646167;19;4.3589
646500;23;4.79583
646833;14;3.74166
647167;21;4.58258
647500;13;3.60555
647833;28;5.2915
648167;25;5
648500;9;3
648833;14;3.74166
649167;18;4.24264
649500;27;5.19615
649833;24;4.89898
650167;13;3.60555
650500;27;5.19615
650833;20;4.47214
651167;26;5.09902
651500;26;5.09902
651833;11;3.31662
652167;20;4.47214
652500;11;3.31662
652833;20;4.47214
653167;32;5.65685
653500;18;4.24264
653833;26;5.09902
654167;10;3.16228
654500;21;4.58258
654833;26;5.09902
655167;16;4
655500;32;5.65685
655833;10;3.16228
656167;27;5.19615
656500;23;4.79583
656833;18;4.24264
657167;11;3.31662
657500;27;5.19615
657833;10;3.16228
658167;25;5
658500;9;3
658833;22;4.69042
659167;18;4.24264
659500;18;4.24264
659833;25;5
660167;16;4
660500;15;3.87298
660833;15;3.87298
661167;19;4.3589
661500;21;4.58258
661833;13;3.60555
662167;19;4.3589
662500;24;4.89898
662833;9;3
663167;17;4.12311
663500;18;4.24264
663833;17;4.12311
664167;18;4.24264
664500;15;3.87298
664833;17;4.12311
665167;18;4.24264
665500;13;3.60555
665833;20;4.47214
666167;17;4.12311
666500;17;4.12311
666833;10;3.16228
667167;23;4.79583
667500;20;4.47214
667833;21;4.58258
668167;21;4.58258
668500;17;4.12311
668833;19;4.3589
669167;22;4.69042
669500;14;3.74166
669833;14;3.74166
670167;20;4.47214
670500;18;4.24264
670833;21;4.58258
671167;8;2.82843
671500;23;4.79583
671833;11;3.31662
672167;20;4.47214
672500;22;4.69042
672833;8;2.82843
673167;18;4.24264
673500;14;3.74166
673833;15;3.87298
674167;28;5.2915
674500;12;3.4641
674833;19;4.3589
675167;13;3.60555
675500;16;4
675833;25;5
676167;11;3.31662
676500;20;4.47214
676833;21;4.58258
677167;14;3.74166
677500;17;4.12311
677833;13;3.60555
678167;22;4.69042
678500;17;4.12311
678833;17;4.12311
679167;22;4.69042
679500;16;4
679833;25;5
680167;11;3.31662
680500;10;3.16228
680833;21;4.58258
681167;16;4
681500;18;4.24264
681833;21;4.58258
682167;14;3.74166
682500;12;3.4641
682833;12;3.4641
683167;24;4.89898
683500;15;3.87298
683833;12;3.4641
684167;25;5
684500;19;4.3589
684833;19;4.3589
685167;22;4.69042
685500;10;3.16228
685833;20;4.47214
686167;13;3.60555
686500;22;4.69042
686833;19;4.3589
687167;15;3.87298
687500;14;3.74166
687833;13;3.60555
688167;18;4.24264
688500;21;4.58258
688833;11;3.31662
689167;21;4.58258
689500;23;4.79583
689833;8;2.82843
690167;9;3
690500;17;4.12311
690833;27;5.19615
691167;19;4.3589
691500;15;3.87298
691833;17;4.12311
692167;18;4.24264
692500;19;4.3589
692833;21;4.58258
693167;5;2.23607
693500;13;3.60555
693833;19;4.3589
694167;14;3.74166
694500;25;5
694833;11;3.31662
695167;20;4.47214
695500;22;4.69042
695833;18;4.24264
696167;13;3.60555
696500;12;3.4641
696833;19;4.3589
697167;14;3.74166
697500;16;4
697833;24;4.89898
698167;8;2.82843
698500;23;4.79583
698833;15;3.87298
699167;19;4.3589
699500;20;4.47214
699833;18;4.24264
700167;29;5.38516
700500;11;3.31662
700833;22;4.69042
701167;26;5.09902
701500;25;5
701833;21;4.58258
702167;12;3.4641
702500;21;4.58258
702833;19;4.3589
703167;12;3.4641
703500;24;4.89898
703833;12;3.4641
704167;20;4.47214
704500;19;4.3589
704833;17;4.12311
705167;30;5.47723
705500;19;4.3589
705833;17;4.12311
706167;23;4.79583
706500;19;4.3589
706833;28;5.2915
707167;24;4.89898
707500;15;3.87298
707833;32;5.65685
708167;16;4
708500;32;5.65685
708833;25;5
709167;15;3.87298
709500;15;3.87298
709833;15;3.87298
710167;30;5.47723
710500;22;4.69042
710833;15;3.87298
711167;20;4.47214
711500;14;3.74166
711833;35;5.91608
712167;26;5.09902
712500;10;3.16228
712833;26;5.09902
713167;13;3.60555
713500;28;5.2915
713833;20;4.47214
714167;22;4.69042
714500;28;5.2915
714833;18;4.24264
715167;16;4
715500;27;5.19615
715833;21;4.58258
716167;30;5.47723
716500;19;4.3589
716833;26;5.09902
717167;29;5.38516
717500;19;4.3589
717833;18;4.24264
718167;11;3.31662
718500;34;5.83095
718833;11;3.31662
719167;22;4.69042
719500;23;4.79583
719833;14;3.74166
720167;24;4.89898
720500;30;5.47723
720833;21;4.58258
721167;19;4.3589
721500;35;5.91608
721833;18;4.24264
722167;28;5.2915
722500;15;3.87298
722833;18;4.24264
723167;34;5.83095
723500;22;4.69042
723833;19;4.3589
724167;12;3.4641
724500;26;5.09902
724833;26;5.09902
725167;21;4.58258
725500;27;5.19615
725833;18;4.24264
726167;34;5.83095
726500;33;5.74456
726833;19;4.3589
727167;30;5.47723
727500;14;3.74166
727833;32;5.65685
728167;33;5.74456
728500;18;4.24264
728833;23;4.79583
729167;25;5
729500;29;5.38516
729833;21;4.58258
730167;17;4.12311
730500;34;5.83095
730833;19;4.3589
731167;36;6
731500;31;5.56776
731833;10;3.16228
732167;34;5.83095
732500;25;5
732833;26;5.09902
733167;33;5.74456
733500;26;5.09902
733833;30;5.47723
734167;25;5
734500;36;6
734833;27;5.19615
735167;21;4.58258
735500;28;5.2915
735833;27;5.19615
736167;27;5.19615
736500;27;5.19615
736833;22;4.69042
737167;33;5.74456
737500;25;5
737833;21;4.58258
738167;31;5.56776
738500;14;3.74166
738833;27;5.19615
739167;28;5.2915
739500;15;3.87298
739833;30;5.47723
740167;13;3.60555
740500;33;5.74456
740833;21;4.58258
741167;20;4.47214
741500;32;5.65685
741833;12;3.4641
742167;23;4.79583
742500;31;5.56776
742833;15;3.87298
743167;38;6.16441
743500;16;4
743833;15;3.87298
744167;30;5.47723
744500;14;3.74166
744833;20;4.47214
745167;15;3.87298
745500;18;4.24264
745833;24;4.89898
746167;14;3.74166
746500;26;5.09902
746833;13;3.60555
747167;31;5.56776
747500;21;4.58258
747833;13;3.60555
748167;19;4.3589
748500;8;2.82843
748833;21;4.58258
749167;16;4
749500;19;4.3589
749833;27;5.19615
750167;9;3
750500;17;4.12311
750833;17;4.12311
751167;13;3.60555
751500;17;4.12311
751833;10;3.16228
752167;19;4.3589
752500;25;5
752833;11;3.31662
753167;20;4.47214
753500;15;3.87298
753833;9;3
754167;16;4
754500;15;3.87298
754833;18;4.24264
755167;16;4
755500;13;3.60555
755833;13;3.60555
756167;11;3.31662
756500;13;3.60555
756833;17;4.12311
757167;3;1.73205
757500;18;4.24264
757833;11;3.31662
758167;16;4
758500;13;3.60555
758833;9;3
759167;6;2.44949
759500;8;2.82843
759833;11;3.31662
760167;10;3.16228
760500;7;2.64575
760833;12;3.4641
761167;6;2.44949
761500;13;3.60555
761833;12;3.4641
762167;8;2.82843
762500;12;3.4641
762833;3;1.73205
763167;5;2.23607
763500;9;3
763833;8;2.82843
764167;7;2.64575
764500;9;3
764833;9;3
765167;10;3.16228
765500;5;2.23607
765833;8;2.82843
766167;7;2.64575
766500;3;1.73205
766833;7;2.64575
767167;5;2.23607
767500;14;3.74166
767833;3;1.73205
768167;10;3.16228
768500;6;2.44949
768833;4;2
769167;5;2.23607
769500;3;1.73205
769833;6;2.44949
770167;4;2
770500;1;1
770833;4;2
771167;5;2.23607
771500;6;2.44949
771833;2;1.41421
772167;3;1.73205
772500;5;2.23607
772833;3;1.73205
773167;1;1
773500;6;2.44949
773833;4;2
774167;6;2.44949
774500;5;2.23607
774833;1;1
775167;2;1.41421
775500;1;1
775833;4;2
776167;3;1.73205
776500;1;1
776833;5;2.23607
777167;4;2
777500;3;1.73205
777833;6;2.44949
778167;2;1.41421
778500;7;2.64575
778833;2;1.41421
779167;11;3.31662
779500;11;3.31662
779833;3;1.73205
780167;5;2.23607
780500;5;2.23607
780833;4;2
781167;8;2.82843
781500;6;2.44949
781833;5;2.23607
782167;2;1.41421
782500;4;2
782833;9;3
783167;4;2
783500;11;3.31662
783833;2;1.41421
784167;4;2
784500;5;2.23607
784833;5;2.23607
785167;6;2.44949
785500;1;1
785833;3;1.73205
786167;6;2.44949
786500;3;1.73205
786833;3;1.73205
787167;8;2.82843
787500;6;2.44949
787833;5;2.23607
788167;1;1
788500;6;2.44949
788833;5;2.23607
789167;5;2.23607
789500;5;2.23607
789833;2;1.41421
790167;6;2.44949
790500;10;3.16228
790833;3;1.73205
791167;7;2.64575
791500;3;1.73205
791833;4;2
792167;6;2.44949
792500;3;1.73205
792833;3;1.73205
793167;2;1.41421
793500;6;2.44949
793833;8;2.82843
794167;4;2
794500;4;2
794833;3;1.73205
795167;7;2.64575
795500;1;1
795833;4;2
796167;8;2.82843
796500;4;2
796833;3;1.73205
797167;9;3
797500;5;2.23607
797833;5;2.23607
798167;5;2.23607
798500;7;2.64575
798833;5;2.23607
799167;4;2
799500;2;1.41421
799833;4;2
800167;7;2.64575
800500;5;2.23607
800833;5;2.23607
801167;7;2.64575
801500;5;2.23607
801833;2;1.41421
802167;4;2
802500;5;2.23607
802833;2;1.41421
803167;4;2
803500;1;1
803833;10;3.16228
804167;3;1.73205
804500;9;3
804833;6;2.44949
805167;3;1.73205
805500;4;2
805833;2;1.41421
806167;3;1.73205
806500;4;2
806833;2;1.41421
807167;4;2
807500;3;1.73205
807833;9;3
808167;7;2.64575
808500;5;2.23607
808833;1;1
809167;2;1.41421
809500;9;3
809833;5;2.23607
810167;4;2
810500;5;2.23607
810833;3;1.73205
811167;9;3
811500;6;2.44949
811833;1;1
812167;5;2.23607
812500;5;2.23607
812833;6;2.44949
813167;9;3
813500;2;1.41421
813833;2;1.41421
814167;3;1.73205
814500;2;1.41421
814833;3;1.73205
815167;5;2.23607
815500;7;2.64575
815833;5;2.23607
816167;1;1
816500;3;1.73205
816833;5;2.23607
817167;5;2.23607
817500;3;1.73205
817833;2;1.41421
818167;2;1.41421
818500;4;2
818833;2;1.41421
819167;8;2.82843
819500;2;1.41421
819833;3;1.73205
820167;0;0
820500;4;2
820833;2;1.41421
821167;1;1
821500;2;1.41421
821833;1;1
822167;3;1.73205
822500;5;2.23607
822833;2;1.41421
823167;9;3
823500;0;0
823833;5;2.23607
824167;4;2
824500;5;2.23607
824833;3;1.73205
825167;1;1
825500;3;1.73205
825833;3;1.73205
826167;2;1.41421
826500;3;1.73205
826833;2;1.41421
827167;0;0
827500;2;1.41421
827833;3;1.73205
828167;4;2
828500;3;1.73205
828833;4;2
829167;1;1
829500;2;1.41421
829833;1;1
830167;2;1.41421
830500;2;1.41421
830833;4;2
831167;0;0
831500;1;1
831833;1;1
832167;1;1
832500;3;1.73205
832833;1;1
833167;2;1.41421
833500;0;0
833833;0;0
834167;0;0
834500;0;0
834833;1;1
835167;2;1.41421
835500;2;1.41421
835833;0;0
836167;1;1
836500;2;1.41421
836833;1;1
837167;1;1
837500;1;1
837833;1;1
838167;0;0
838500;0;0
838833;0;0
839167;0;0
839500;0;0
839833;2;1.41421
840167;2;1.41421
840500;0;0
840833;3;1.73205
841167;1;1
841500;0;0
841833;1;1
842167;0;0
842500;0;0
842833;0;0
843167;1;1
843500;2;1.41421
843833;1;1
844167;1;1
844500;0;0
844833;0;0
845167;0;0
845500;2;1.41421
845833;0;0
846167;0;0
846500;3;1.73205
846833;1;1
847167;0;0
847500;0;0
847833;0;0
848167;3;1.73205
848500;0;0
848833;1;1
849167;1;1
849500;0;0
849833;1;1
850167;1;1
850500;0;0
850833;2;1.41421
851167;2;1.41421
851500;1;1
851833;3;1.73205
852167;0;0
852500;0;0
852833;0;0
853167;1;1
853500;3;1.73205
853833;0;0
854167;2;1.41421
854500;3;1.73205
854833;0;0
855167;1;1
855500;1;1
855833;2;1.41421
856167;0;0
856500;0;0
856833;0;0
857167;1;1
857500;0;0
857833;1;1
858167;1;1
858500;1;1
858833;1;1
859167;1;1
859500;0;0
859833;0;0
860167;0;0
860500;1;1
860833;0;0
861167;2;1.41421
861500;0;0
861833;0;0
862167;0;0
862500;0;0
862833;1;1
863167;1;1
863500;2;1.41421
863833;0;0
864167;0;0
864500;1;1
864833;0;0
865167;1;1
865500;0;0
865833;0;0
866167;3;1.73205
866500;0;0
866833;0;0
867167;2;1.41421
867500;1;1
867833;1;1
868167;0;0
868500;0;0
868833;0;0
869167;1;1
869500;2;1.41421
869833;0;0
870167;2;1.41421
870500;1;1
870833;0;0
871167;0;0
871500;1;1
871833;0;0
872167;3;1.73205
872500;0;0
872833;1;1
873167;0;0
873500;1;1
873833;2;1.41421
874167;0;0
874500;1;1
874833;1;1
875167;1;1
875500;2;1.41421
875833;1;1
876167;1;1
876500;0;0
876833;0;0
877167;1;1
877500;1;1
877833;1;1
878167;1;1
878500;0;0
878833;1;1
879167;1;1
879500;1;1
879833;1;1
880167;0;0
880500;2;1.41421
880833;1;1
881167;1;1
881500;1;1
881833;1;1
882167;1;1
882500;0;0
882833;1;1
883167;1;1
883500;1;1
883833;2;1.41421
884167;1;1
884500;0;0
884833;1;1
885167;0;0
885500;0;0
885833;0;0
886167;2;1.41421
886500;3;1.73205
886833;0;0
887167;1;1
887500;0;0
887833;1;1
888167;0;0
888500;0;0
888833;1;1
889167;0;0
889500;1;1
889833;1;1
890167;0;0
890500;0;0
890833;1;1
891167;4;2
891500;1;1
891833;1;1
892167;1;1
892500;0;0
892833;4;2
893167;1;1
893500;0;0
893833;0;0
894167;0;0
894500;1;1
894833;0;0
895167;1;1
895500;0;0
895833;0;0
896167;0;0
896500;1;1
896833;1;1
897167;0;0
897500;1;1
897833;0;0
898167;3;1.73205
898500;0;0
898833;2;1.41421
899167;0;0
899500;1;1
899833;1;1
900167;0;0
900500;3;1.73205
900833;0;0
901167;0;0
901500;1;1
901833;1;1
902167;2;1.41421
902500;0;0
902833;0;0
903167;3;1.73205
903500;1;1
903833;0;0
904167;0;0
904500;0;0
904833;1;1
905167;1;1
905500;1;1
905833;1;1
906167;0;0
906500;1;1
906833;0;0
907167;0;0
907500;2;1.41421
907833;0;0
908167;0;0
908500;0;0
908833;0;0
909167;1;1
909500;1;1
909833;1;1
910167;1;1
910500;1;1
910833;1;1
911167;0;0
911500;4;2
911833;1;1
912167;0;0
912500;0;0
912833;0;0
913167;0;0
913500;0;0
913833;0;0
914167;1;1
914500;0;0
914833;0;0
915167;0;0
915500;0;0
915833;1;1
916167;1;1
916500;3;1.73205
916833;0;0
917167;0;0
917500;0;0
917833;0;0
918167;0;0
918500;1;1
918833;0;0
919167;1;1
919500;0;0
919833;2;1.41421
920167;2;1.41421
920500;0;0
920833;1;1
921167;0;0
921500;0;0
921833;0;0
922167;0;0
922500;2;1.41421
922833;1;1
923167;3;1.73205
923500;0;0
923833;0;0
924167;1;1
924500;0;0
924833;1;1
925167;1;1
925500;1;1
925833;0;0
926167;0;0
926500;0;0
926833;0;0
927167;1;1
927500;0;0
927833;1;1
928167;1;1
928500;3;1.73205
928833;0;0
929167;2;1.41421
929500;1;1
929833;0;0
930167;0;0
930500;0;0
930833;0;0
931167;0;0
931500;0;0
931833;0;0
932167;0;0
932500;1;1
932833;3;1.73205
933167;0;0
933500;2;1.41421
933833;0;0
934167;0;0
934500;3;1.73205
934833;1;1
935167;1;1
935500;0;0
935833;0;0
936167;0;0
936500;0;0
936833;1;1
937167;0;0
937500;0;0
937833;0;0
938167;0;0
938500;0;0
938833;2;1.41421
939167;1;1
939500;1;1
939833;1;1
940167;2;1.41421
940500;0;0
