ch_1_SPECTRO_GRAPH;ch_1_SPECTRO;1
125833;4848;69.6276
126167;3169;56.2939
126500;4609;67.8896
126833;4936;70.2567
127167;3594;59.95
127500;4908;70.0571
127833;3303;57.4717
128167;4880;69.857
128500;4782;69.152
128833;3246;56.9737
129167;4821;69.4334
129500;4846;69.6132
129833;3370;58.0517
130167;4823;69.4478
130500;3205;56.6127
130833;4742;68.8622
131167;4842;69.5845
131500;3059;55.3082
131833;4817;69.4046
132167;3370;58.0517
132500;4876;69.8284
132833;4728;68.7605
133167;3197;56.542
133500;4961;70.4344
133833;3222;56.7627
134167;4931;70.2211
134500;4740;68.8477
134833;3255;57.0526
135167;5153;71.7844
135500;3192;56.4978
135833;4853;69.6635
136167;4888;69.9142
136500;3251;57.0175
136833;4750;68.9202
137167;3064;55.3534
137500;4711;68.6367
137833;4788;69.1954
138167;3291;57.3672
138500;4649;68.1836
138833;3020;54.9545
139167;4573;67.624
139500;4545;67.4166
139833;3156;56.1783
140167;4669;68.3301
140500;2982;54.6077
140833;4523;67.2533
141167;4567;67.5796
141500;3011;54.8726
141833;4417;66.4605
142167;3238;56.9034
142500;4548;67.4389
142833;4473;66.8805
143167;2949;54.3047
143500;4819;69.419
143833;2956;54.3691
144167;4681;68.4178
144500;4479;66.9253
144833;2878;53.647
145167;4379;66.174
145500;4250;65.192
145833;2836;53.2541
146167;4545;67.4166
146500;2887;53.7308
146833;4374;66.1362
147167;4294;65.5286
147500;2830;53.1977
147833;4225;65
148167;2867;53.5444
148500;4350;65.9545
148833;4188;64.7148
149167;2800;52.915
149500;4130;64.2651
149833;2672;51.6914
150167;4157;64.4748
150500;4104;64.0625
150833;2898;53.8331
151167;4072;63.8122
151500;2944;54.2586
151833;4103;64.0547
152167;4215;64.923
152500;2810;53.0094
152833;3972;63.0238
153167;2627;51.2543
153500;3923;62.6339
153833;3847;62.0242
154167;2605;51.0392
154500;4016;63.3719
154833;2506;50.06
155167;3720;60.9918
155500;3973;63.0317
155833;2656;51.5364
156167;3911;62.538
156500;2680;51.7687
156833;3805;61.6847
157167;3667;60.5558
157500;2424;49.2341
157833;3733;61.0983
158167;2449;49.4874
158500;3765;61.3596
158833;3665;60.5392
159167;2460;49.5984
159500;3728;61.0574
159833;2789;52.811
160167;3774;61.4329
160500;3808;61.709
160833;2486;49.8598
161167;3566;59.716
161500;3617;60.1415
161833;2235;47.2758
162167;3598;59.9833
162500;2416;49.1528
162833;3643;60.3573
163167;3456;58.7878
163500;2357;48.5489
163833;3471;58.9152
164167;2345;48.4252
164500;3494;59.1101
164833;3623;60.1914
165167;2300;47.9583
165500;3427;58.5406
165833;2365;48.6313
166167;3382;58.155
166500;3583;59.8582
166833;2384;48.8262
167167;3422;58.4979
167500;2293;47.8853
167833;3684;60.696
168167;3405;58.3524
168500;2275;47.697
168833;3498;59.1439
169167;2293;47.8853
169500;3338;57.7754
169833;3298;57.4282
