ch_1_SPECTRO_GRAPH;ch_1_SPECTRO;1
189167;2757;52.5071
189500;1958;44.2493
189833;2821;53.1131
190167;1850;43.0116
190500;2750;52.4404
190833;2740;52.345
191167;1878;43.3359
191500;2754;52.4786
191833;1785;42.2493
192167;2767;52.6023
192500;2998;54.754
192833;1752;41.8569
193167;2789;52.811
193500;2832;53.2165
193833;1757;41.9166
194167;2627;51.2543
194500;1706;41.3038
194833;2560;50.5964
195167;2590;50.892
195500;1778;42.1663
195833;2695;51.9134
196167;1752;41.8569
196500;2702;51.9808
196833;2581;50.8035
197167;1773;42.107
197500;2710;52.0577
197833;1723;41.509
198167;2532;50.319
198500;2604;51.0294
198833;1712;41.3763
199167;2471;49.7092
199500;1706;41.3038
199833;2534;50.3389
200167;2485;49.8498
200500;1787;42.2729
200833;2547;50.4678
201167;1650;40.6202
201500;2563;50.6261
201833;2525;50.2494
202167;1675;40.9268
202500;2551;50.5074
202833;1584;39.7995
203167;2529;50.2892
203500;2499;49.99
203833;1619;40.2368
204167;2446;49.4571
204500;1595;39.9375
204833;2449;49.4874
205167;2367;48.6518
205500;1528;39.0896
205833;2229;47.2123
206167;1562;39.5221
206500;2395;48.9387
206833;2374;48.7237
207167;1576;39.6989
207500;2403;49.0204
207833;1667;40.8289
208167;2339;48.3632
208500;2329;48.2597
208833;1566;39.5727
209167;2494;49.94
209500;2402;49.0102
209833;1632;40.398
210167;2453;49.5278
210500;1539;39.2301
210833;2258;47.5184
211167;2382;48.8057
211500;1529;39.1024
211833;2417;49.163
212167;1613;40.1622
212500;2285;47.8017
212833;2341;48.3839
213167;1577;39.7115
213500;2338;48.3529
213833;1598;39.975
214167;2326;48.2286
214500;2315;48.1144
214833;1438;37.921
215167;2250;47.4342
215500;1522;39.0128
215833;2341;48.3839
216167;2307;48.0312
216500;1470;38.3406
216833;2357;48.5489
217167;1520;38.9872
217500;2218;47.0956
217833;2238;47.3075
218167;1525;39.0512
218500;2175;46.6369
218833;1483;38.5097
219167;2214;47.0532
219500;2166;46.5403
219833;1470;38.3406
220167;2258;47.5184
220500;1400;37.4166
220833;1995;44.6654
221167;2107;45.9021
221500;1466;38.2884
221833;2247;47.4025
222167;1491;38.6135
222500;2196;46.8615
222833;2094;45.7602
223167;1469;38.3275
223500;2167;46.551
223833;1378;37.1214
224167;2279;47.7389
224500;2164;46.5188
224833;1420;37.6829
225167;2176;46.6476
225500;2253;47.4658
225833;1397;37.3765
226167;2162;46.4973
226500;1459;38.1969
226833;2069;45.4863
227167;2061;45.3982
227500;1376;37.0945
227833;2005;44.7772
228167;1504;38.7814
228500;2085;45.6618
228833;2156;46.4327
229167;1434;37.8682
229500;2162;46.4973
229833;1351;36.756
230167;2137;46.2277
230500;2108;45.913
230833;1379;37.1349
231167;2106;45.8912
231500;1366;36.9594
231833;2035;45.111
232167;2090;45.7165
232500;1360;36.8782
232833;2088;45.6946
233167;1448;38.0526
233500;2147;46.3357
233833;1994;44.6542
234167;1379;37.1349
234500;2151;46.3789
234833;1407;37.51
235167;2020;44.9444
235500;1976;44.4522
235833;1308;36.1663
236167;1996;44.6766
236500;1352;36.7696
236833;2000;44.7214
237167;1988;44.587
237500;1362;36.9053
237833;1878;43.3359
238167;1344;36.6606
238500;2047;45.2438
238833;1998;44.699
239167;1366;36.9594
239500;2006;44.7884
239833;1304;36.1109
240167;2024;44.9889
240500;2008;44.8107
240833;1296;36
241167;2051;45.288
241500;2099;45.8148
241833;1484;38.5227
242167;1979;44.486
242500;1382;37.1753
242833;2110;45.9347
243167;1904;43.6348
243500;1295;35.9861
