ch_1_SPECTRO_GRAPH;ch_1_SPECTRO;1
665667;2;1.41421
666333;2;1.41421
667000;1;1
667667;2;1.41421
668333;2;1.41421
669000;4;2
669667;2;1.41421
670333;0;0
671000;1;1
671667;1;1
672333;1;1
673000;1;1
673667;1;1
674333;3;1.73205
675000;3;1.73205
675667;2;1.41421
676333;5;2.23607
677000;0;0
677667;1;1
678333;2;1.41421
679000;0;0
679667;1;1
680333;4;2
681000;0;0
681667;3;1.73205
682333;1;1
683000;1;1
683667;0;0
684333;1;1
685000;3;1.73205
685667;5;2.23607
686333;3;1.73205
687000;0;0
687667;0;0
688333;2;1.41421
689000;0;0
689667;3;1.73205
690333;0;0
691000;3;1.73205
691667;1;1
692333;0;0
693000;3;1.73205
693667;0;0
694333;2;1.41421
695000;2;1.41421
695667;1;1
696333;1;1
697000;1;1
697667;3;1.73205
698333;1;1
699000;0;0
699667;2;1.41421
700333;2;1.41421
701000;4;2
701667;1;1
702333;1;1
703000;2;1.41421
703667;1;1
704333;0;0
705000;1;1
705667;3;1.73205
706333;1;1
707000;2;1.41421
707667;0;0
708333;1;1
709000;0;0
709667;0;0
710333;1;1
711000;1;1
711667;1;1
712333;0;0
713000;1;1
713667;2;1.41421
714333;0;0
715000;1;1
715667;0;0
716333;2;1.41421
717000;5;2.23607
717667;1;1
718333;1;1
719000;2;1.41421
719667;1;1
720333;1;1
721000;1;1
721667;0;0
722333;2;1.41421
723000;1;1
723667;1;1
724333;1;1
725000;0;0
725667;2;1.41421
726333;0;0
727000;1;1
727667;0;0
728333;0;0
729000;2;1.41421
729667;3;1.73205
730333;1;1
731000;0;0
731667;2;1.41421
732333;2;1.41421
733000;2;1.41421
733667;0;0
734333;2;1.41421
735000;0;0
735667;2;1.41421
736333;0;0
737000;2;1.41421
737667;1;1
738333;0;0
739000;3;1.73205
739667;0;0
740333;1;1
741000;1;1
741667;1;1
742333;2;1.41421
743000;1;1
743667;1;1
744333;0;0
745000;2;1.41421
745667;0;0
746333;0;0
747000;0;0
747667;0;0
748333;2;1.41421
749000;3;1.73205
749667;1;1
750333;0;0
751000;3;1.73205
751667;1;1
752333;1;1
753000;0;0
753667;0;0
754333;2;1.41421
755000;3;1.73205
755667;2;1.41421
756333;1;1
757000;1;1
757667;2;1.41421
758333;3;1.73205
759000;0;0
759667;2;1.41421
760333;1;1
761000;1;1
761667;2;1.41421
762333;2;1.41421
763000;1;1
763667;0;0
764333;3;1.73205
765000;1;1
765667;0;0
766333;1;1
767000;2;1.41421
767667;0;0
768333;1;1
769000;1;1
769667;2;1.41421
770333;1;1
771000;0;0
771667;0;0
772333;1;1
773000;2;1.41421
773667;0;0
774333;4;2
775000;1;1
775667;2;1.41421
776333;4;2
777000;1;1
777667;4;2
778333;1;1
779000;5;2.23607
779667;0;0
780333;4;2
781000;1;1
781667;0;0
782333;0;0
783000;3;1.73205
783667;0;0
784333;3;1.73205
785000;1;1
785667;1;1
786333;1;1
787000;1;1
787667;2;1.41421
788333;0;0
789000;1;1
789667;1;1
790333;2;1.41421
791000;2;1.41421
791667;5;2.23607
792333;2;1.41421
793000;0;0
793667;0;0
794333;1;1
795000;3;1.73205
795667;2;1.41421
796333;0;0
797000;0;0
797667;2;1.41421
798333;0;0
799000;2;1.41421
799667;1;1
800333;0;0
801000;0;0
801667;1;1
802333;0;0
803000;2;1.41421
803667;1;1
804333;0;0
805000;5;2.23607
805667;6;2.44949
806333;3;1.73205
807000;0;0
807667;1;1
808333;1;1
809000;1;1
809667;3;1.73205
810333;1;1
811000;1;1
811667;1;1
812333;2;1.41421
813000;2;1.41421
813667;0;0
814333;2;1.41421
815000;1;1
815667;1;1
816333;3;1.73205
817000;2;1.41421
817667;3;1.73205
818333;2;1.41421
819000;3;1.73205
819667;0;0
820333;1;1
821000;2;1.41421
821667;4;2
822333;3;1.73205
823000;0;0
823667;1;1
824333;0;0
825000;3;1.73205
825667;1;1
826333;1;1
827000;1;1
827667;2;1.41421
828333;0;0
829000;2;1.41421
829667;1;1
830333;2;1.41421
831000;2;1.41421
831667;1;1
832333;0;0
833000;1;1
833667;3;1.73205
834333;2;1.41421
835000;0;0
835667;0;0
836333;5;2.23607
837000;0;0
837667;0;0
838333;1;1
839000;0;0
839667;0;0
840333;4;2
841000;4;2
841667;1;1
842333;1;1
843000;0;0
843667;0;0
844333;0;0
845000;3;1.73205
845667;1;1
846333;3;1.73205
847000;1;1
847667;2;1.41421
848333;1;1
849000;0;0
849667;1;1
850333;0;0
851000;0;0
851667;0;0
852333;1;1
853000;0;0
853667;1;1
854333;1;1
855000;3;1.73205
855667;3;1.73205
856333;4;2
857000;0;0
857667;2;1.41421
858333;1;1
859000;1;1
859667;4;2
860333;0;0
861000;0;0
861667;1;1
862333;1;1
863000;0;0
863667;4;2
864333;1;1
865000;0;0
865667;0;0
866333;0;0
867000;0;0
867667;1;1
868333;4;2
869000;3;1.73205
869667;3;1.73205
870333;0;0
871000;0;0
871667;2;1.41421
872333;1;1
873000;2;1.41421
873667;1;1
874333;0;0
875000;2;1.41421
875667;2;1.41421
876333;2;1.41421
877000;0;0
877667;0;0
878333;2;1.41421
879000;1;1
879667;1;1
880333;2;1.41421
881000;0;0
881667;1;1
882333;2;1.41421
883000;2;1.41421
883667;1;1
884333;2;1.41421
885000;3;1.73205
885667;1;1
886333;2;1.41421
887000;0;0
887667;2;1.41421
888333;1;1
889000;2;1.41421
889667;0;0
890333;3;1.73205
891000;0;0
891667;1;1
892333;1;1
893000;4;2
893667;1;1
894333;1;1
895000;1;1
895667;4;2
896333;4;2
897000;1;1
897667;2;1.41421
898333;1;1
899000;0;0
899667;3;1.73205
900333;2;1.41421
901000;2;1.41421
901667;0;0
902333;1;1
903000;1;1
903667;3;1.73205
